epoch,train_loss,val_loss,test_loss,train_auc,val_auc,test_auc,train_acc,val_acc,test_acc,train_precision,val_precision,test_precision,train_recall,val_recall,test_recall,train_f1,val_f1,test_f1
22,0.5317244529724121,0.5109571814537048,0.5059832334518433,0.8124448625727138,0.8247907233853369,0.8293279346788418,0.7127403636617213,0.7373547187354719,0.7413877266387726,0.8482988925676447,0.8297913571474711,0.8320808416743948,0.5181395024493994,0.5972105997210599,0.604834960483496,0.6433325757329783,0.6945473223216458,0.700488619079027
23,0.5174102783203125,0.5069343447685242,0.5021744966506958,0.8200809208232893,0.8312509426059171,0.8354536536151003,0.7373694670595003,0.7576824732682473,0.7629242212924221,0.8235105435105435,0.8013428656862479,0.8047144396551724,0.6042345844737714,0.6852394235239424,0.6943514644351464,0.6970341433003011,0.7387572518701367,0.745470426753182
24,0.5126755237579346,0.5027862191200256,0.49780920147895813,0.8291513681462248,0.8350795139017217,0.8391602388994037,0.758538031066404,0.7626801487680149,0.7668061366806137,0.7986026282937568,0.8004253622225176,0.803121533829821,0.6914512183074447,0.699860529986053,0.7069037656903766,0.7411742354637673,0.7467724933341601,0.7519471849269342
25,0.5106592178344727,0.4962654411792755,0.4907970726490021,0.830892559803902,0.8383963890493669,0.84244461291938,0.7609990527826689,0.754556020455602,0.7606229660622966,0.793973072567924,0.8241475254558371,0.8273959002511242,0.7049156511683315,0.64721059972106,0.6586471408647141,0.7467986603624901,0.7250403624811208,0.7334403230398882
26,0.5000596642494202,0.501308798789978,0.49554362893104553,0.83443963223924,0.8412462871214907,0.8452920684291372,0.7547230115699982,0.7440841469084147,0.7472570897257089,0.821482529996773,0.848610603897613,0.8500855713533438,0.6508923019705607,0.5941655044165505,0.6003951650395165,0.7263050730957653,0.6989513405613814,0.7037491144896736
27,0.4995250701904297,0.49414288997650146,0.4884428381919861,0.8383609254542324,0.8444362368297232,0.84834879109778,0.7426067653399813,0.7520339377033938,0.7575313807531381,0.8424562583566431,0.8374467025613893,0.8406826568265683,0.5968224635786219,0.6254765225476523,0.6354951185495119,0.698678875615663,0.716104908783649,0.7238284352660842
28,0.4957576394081116,0.4883173406124115,0.48293858766555786,0.8402819201861715,0.8469985566161154,0.850727200067606,0.7509588396297135,0.7677708042770804,0.7727452347745235,0.8366798030708781,0.8096889534102213,0.8130018406380879,0.6236554453374243,0.700092980009298,0.7084379358437936,0.7146303093864709,0.7509131480858172,0.7571267094786789
29,0.4883269965648651,0.488851934671402,0.4837174713611603,0.8455833516231998,0.8488193392151511,0.85246010391413,0.7704813956056089,0.7702812645281265,0.774442119944212,0.8105511427513435,0.7961892146623533,0.7991486558390554,0.705967469186381,0.7265457926545793,0.7331473733147373,0.7546531040105602,0.7597749067175517,0.7647265629735595
30,0.4899284541606903,0.48309797048568726,0.478058397769928,0.8463133809734507,0.8499569702695231,0.8535378966482459,0.7702634775079468,0.7695258019525802,0.773279869827987,0.7979976612683615,0.8109913099452848,0.8133479037287774,0.723729246933166,0.7028591352859135,0.7093444909344491,0.7590511061235622,0.7530633592349073,0.7577943604961571
31,0.48665815591812134,0.48364323377609253,0.4785979688167572,0.8467774946684716,0.8500125802363232,0.8536868929526038,0.7673695251709931,0.7591701534170153,0.7628428637842863,0.810332558790499,0.835899135359865,0.8374466561222358,0.6981485678422622,0.6449558344955835,0.6523012552301255,0.7500690667020454,0.7281172503378689,0.7333690496413124
32,0.48596009612083435,0.4774443507194519,0.4722217321395874,0.8493857243781875,0.853719062317571,0.8573168804969135,0.7555511003411145,0.7687819618781961,0.7719665271966527,0.8459435646913522,0.8304091896216711,0.8318207600680658,0.6249048424306876,0.6755230125523013,0.6817759181775919,0.7188153822501187,0.7450010254306809,0.7493612672457843
33,0.4787922501564026,0.4788772761821747,0.47358250617980957,0.8527039989105685,0.8558823931480952,0.859391167623159,0.7640731507470232,0.7770571827057182,0.7826824732682474,0.840748044780708,0.8050678269772203,0.8097396974173501,0.6515634897113602,0.7311483031148304,0.7390051139005114,0.7341640366155499,0.7663296382019734,0.7727571036192606
34,0.4804378151893616,0.47711530327796936,0.47182220220565796,0.8516841851893632,0.8582285970911652,0.8616974436008811,0.775458644956213,0.7790097629009763,0.7844955834495584,0.8125702680158126,0.8035813647630128,0.8084736364552878,0.7160933967910834,0.7385402138540214,0.745629939562994,0.7612874129881122,0.7696891882070787,0.7757811744219792
35,0.4770590364933014,0.46764832735061646,0.46231696009635925,0.8544743561117651,0.8614380043576544,0.8650595519452857,0.775781163740753,0.7722919572291957,0.7753370525337052,0.8106745747288968,0.8439022958135165,0.8452748790299073,0.7196236699732106,0.6681775918177592,0.6740585774058577,0.7624404126973865,0.7458291170441868,0.7500193983912268
36,0.47507280111312866,0.4638693332672119,0.45889320969581604,0.8565872430707924,0.8641194034495973,0.8674547989528834,0.7599080095070402,0.781369130636913,0.7847861459786146,0.8484820152012746,0.8172288177791756,0.8195904525890179,0.6328225333124132,0.7248489074848907,0.7303347280334728,0.7249536077755865,0.7682718011259347,0.7723926003318788
37,0.4690391421318054,0.45967939496040344,0.4547555148601532,0.8593105726402598,0.8661838246879432,0.8694615350865533,0.7755661512177263,0.7822291957229196,0.7854718735471874,0.8209329475661133,0.8225433679568579,0.8252555749774882,0.7048865954219766,0.7197350069735007,0.7243142724314272,0.758496813255357,0.7677125819768668,0.7714971898289138
38,0.46512147784233093,0.45495644211769104,0.449767142534256,0.8613064254124413,0.868287938307699,0.8716521093623866,0.7725617870446239,0.7784518828451883,0.7816015806601581,0.8311569568149003,0.8427860127053167,0.8450932915539097,0.6840913977557341,0.6846118084611809,0.6896094839609483,0.7504873014734594,0.7555088115332325,0.7594752
39,0.45999935269355774,0.45262831449508667,0.4475739896297455,0.8646655855410158,0.8703403231520007,0.8735517680034218,0.7720286140990104,0.7860297536029753,0.7887959088795908,0.8487279770551645,0.8338125983397536,0.835947217565302,0.6620584252947705,0.7144583914458391,0.7186192468619247,0.7438609549553079,0.7695350642197241,0.7728556786080348
40,0.45751240849494934,0.45567917823791504,0.4509067237377167,0.8659715260634124,0.8721319152260925,0.875168336881141,0.7763956927761604,0.7901673640167364,0.7941306369130637,0.8437651327344083,0.8172622375845067,0.8201067570644337,0.6784080937687046,0.7474662947466295,0.7535564853556486,0.752105063103575,0.7808076147925115,0.7854244145901222
41,0.45803654193878174,0.4460359215736389,0.44101545214653015,0.8673766510445385,0.8744742712081199,0.8775329293392995,0.7834010332223403,0.7880520688052068,0.7902719665271967,0.8250626549710721,0.8396557395022476,0.8408067465407604,0.7193185846364836,0.7120874012087401,0.7161320316132032,0.7685704617352404,0.7706278929362045,0.7734776113782151
42,0.4538668394088745,0.4429621994495392,0.43778201937675476,0.8685355737926076,0.8763538236245734,0.8794061623246818,0.7770349191959693,0.7838679683867968,0.7864597861459787,0.8455792274068329,0.8518699936610384,0.8530583011029939,0.6778618457372314,0.6872384937238494,0.6921431892143189,0.7524884367520982,0.760749298818928,0.7642220083413539
43,0.4529266357421875,0.45793190598487854,0.4535692036151886,0.8712687917088097,0.8775147215646404,0.8802681120821925,0.765007292992335,0.7960832171083218,0.7988493723849373,0.8656435790427396,0.803021291780659,0.8047213860775995,0.6273920143186718,0.7846350534635054,0.7892143189214319,0.7275082672542608,0.7937217094820999,0.796892419992724
44,0.45779508352279663,0.4403490424156189,0.43563395738601685,0.8719082712053632,0.8791366451139784,0.8819258216962431,0.790172474910363,0.795165039516504,0.7979660622966063,0.8090715242896623,0.8308494007295466,0.83266291230893,0.7595985658083599,0.7412366341236634,0.74581589958159,0.7835549021635368,0.7834889434889435,0.7868502691501232
45,0.445645809173584,0.43668484687805176,0.43170785903930664,0.8739711729577575,0.8807046431757061,0.8834910197672212,0.783979242574804,0.7869363086936308,0.7890399814039981,0.8438163986097627,0.8541427587789764,0.8542289832777825,0.6969601878163444,0.6920502092050209,0.697024639702464,0.7633896320059067,0.7646001335456366,0.7676612521280545
46,0.4470560848712921,0.43496865034103394,0.4304538667201996,0.8747842726113624,0.8820846833481708,0.8847155710284493,0.7714387824480048,0.7967921896792189,0.7998953974895398,0.8628750330168891,0.8302638385928608,0.8328474497561983,0.6454501606782773,0.7461180846118085,0.7503951650395165,0.7384917139010322,0.785945151811949,0.7894743277778458
47,0.4400497376918793,0.44343945384025574,0.4393112063407898,0.8773891816565127,0.8832079983556673,0.8857054101743299,0.7868397808034495,0.800371920037192,0.8028242677824268,0.8466175814838612,0.8103564223268326,0.8117447175093925,0.700609589558527,0.7842863784286378,0.7885169688516969,0.7667243794288185,0.7971082971082971,0.7999622681555023
48,0.44477391242980957,0.4282066822052002,0.42376863956451416,0.8770241662279064,0.8850538376839635,0.8875822331131163,0.7926407605632166,0.7974198047419805,0.8001278475127848,0.8194748428271448,0.8370298177220524,0.8385202275766236,0.7506435847817623,0.7386564388656439,0.7434216643421664,0.7835504925510749,0.7847723007013732,0.7881125170956493
49,0.43982404470443726,0.42554375529289246,0.4209614396095276,0.8776545735094916,0.8863114917304633,0.8888513173032513,0.7816562356537252,0.795536959553696,0.7976406322640632,0.8501294882954862,0.8502479338842975,0.8510679132508979,0.683873479658072,0.7174337517433752,0.7215481171548117,0.7579920293063886,0.7782148260211801,0.7809744254211063
50,0.4384740889072418,0.4331973195075989,0.4291454553604126,0.8802741531713093,0.8875659383772936,0.8899379179588661,0.7759308008344811,0.8037308228730823,0.8070083682008368,0.8657743712205831,0.8150452079566004,0.8166430917503776,0.6531179721413504,0.7857740585774059,0.7917945141794515,0.7445594207315054,0.8001420202378839,0.8040268614792697
51,0.43264853954315186,0.4313526451587677,0.42719897627830505,0.8829480385166049,0.8892844372926347,0.8916664918698685,0.7959313238379154,0.8056020455602045,0.8096699209669921,0.833789421592693,0.8143260173098072,0.8167379933428436,0.7392217708896288,0.791724779172478,0.7985123198512319,0.7836629462326178,0.8028663696579685,0.8075223319228961
52,0.4336636960506439,0.4195655286312103,0.4147545397281647,0.8834523060912503,0.8902467803888692,0.8928312955863026,0.7981468244974809,0.7945839144583915,0.7979428172942817,0.8287013011974091,0.8613011745923138,0.86393707941736,0.7516692526280923,0.7022547652254765,0.7072756857275686,0.7883078892037664,0.7736887932800656,0.7777962397269904
53,0.42942604422569275,0.4155347943305969,0.4109647274017334,0.8858671860926055,0.8918814643746296,0.8943495586907672,0.7815298431570812,0.8015109251510926,0.8041259879125988,0.8733978187984123,0.8508520421963754,0.8524934666055985,0.6585136242394658,0.7311947931194793,0.7355183635518363,0.7508846097777542,0.7864983122890361,0.7896976427867277
54,0.42912575602531433,0.42861172556877136,0.42435359954833984,0.8845867621551764,0.8931349495039878,0.8954168276850464,0.7859419582410814,0.8102394235239424,0.8135169688516969,0.8611736036436103,0.8147388279683999,0.8174799331497304,0.681793088219057,0.8030915853091586,0.8072756857275686,0.7610562351311861,0.8088732806555458,0.8123457656456499
55,0.4305732548236847,0.411643385887146,0.4074472188949585,0.8880156640108251,0.8942307128078342,0.8964490360078161,0.8062257747714765,0.8056369130636913,0.8078451882845188,0.8244073911049412,0.849740657002261,0.8506447086234743,0.7782029601994387,0.7425848442584845,0.7468154346815434,0.8006391218501651,0.7925572163989332,0.7953558033890753
56,0.4233803153038025,0.4114423096179962,0.4072451889514923,0.8875338297263082,0.8950099947566363,0.8971723554244068,0.7948780530325482,0.7997559274755928,0.8012900976290097,0.858332744862651,0.8675292843503292,0.8674832014969805,0.706336477165089,0.7075546257554626,0.7112273361227336,0.7749519434606447,0.7794179779021086,0.7816224087059815
57,0.42603927850723267,0.41495275497436523,0.41106513142585754,0.8881047854545305,0.8966823943260149,0.8987410653710848,0.7828998215977174,0.8116457461645746,0.8145862389586239,0.8765775417615866,0.8257446911900481,0.8281882775177631,0.6585194353887368,0.7900046490004649,0.7938633193863319,0.7520610833940307,0.807479388913968,0.8106626155690329
58,0.4202677607536316,0.4106634557247162,0.4069274663925171,0.8909070614182882,0.8981841281913789,0.9001681121038057,0.8036775858161469,0.8124709437470944,0.815051139005114,0.8376728903420491,0.8293196795609887,0.8310819063438942,0.7533399580435023,0.7868898186889819,0.7908414690841469,0.7932713562996131,0.807547799949904,0.8104624986600284
59,0.418777734041214,0.4061589241027832,0.4022934138774872,0.8919911345853634,0.8998022502480656,0.9017638509847299,0.8061444186816826,0.7983960948396095,0.7993723849372385,0.8372926823802832,0.8811234487263226,0.8806300981203452,0.7599704793617034,0.6898651789865179,0.6926313342631334,0.7967600285736479,0.7738520507939819,0.7753981471843447
60,0.4267822504043579,0.4046473205089569,0.4009908139705658,0.8926721599680598,0.9001797618916396,0.9021423846627507,0.7757288633973141,0.8130172013017202,0.8151092515109252,0.8928144183524367,0.8359612793772766,0.8365107735080926,0.6266946764061528,0.7788702928870292,0.7833100883310088,0.7364510616358257,0.8064065846790691,0.8090367809468934
61,0.40972447395324707,0.4172470271587372,0.4135814309120178,0.8956390133757413,0.9009266532102851,0.9029166347871889,0.8048601546927936,0.8152603440260344,0.8173523942352394,0.852558609960249,0.8147555060456265,0.8166090767839336,0.7372140188165014,0.8160622966062296,0.8185262668526266,0.7907019503902495,0.8154083777537772,0.8175665478691913
62,0.41571831703186035,0.39620116353034973,0.39242416620254517,0.8960809850337483,0.9026268970720807,0.9046250046738558,0.8113163415328649,0.8127266387726638,0.8148768014876802,0.830159957845823,0.8510371819960861,0.8512784606607541,0.7827792402503443,0.7581589958158996,0.7630636913063691,0.80577368552496,0.8019177576986908,0.8047608541099752
63,0.40554535388946533,0.39232611656188965,0.3884614109992981,0.8977191945365758,0.9045986722251509,0.9065977734940405,0.8030557928441507,0.8099837284983729,0.8109483960948396,0.8651105642504839,0.8710592949163861,0.8702873276864308,0.7180749986924914,0.7276847977684798,0.7308228730822873,0.7847649471212393,0.7929431730391723,0.7944810855886589
64,0.4063929617404938,0.39383089542388916,0.3897998034954071,0.8993003362466019,0.9058458273870003,0.9079316419163046,0.7927540779740009,0.818444909344491,0.8207112970711297,0.8840928324730675,0.8428045942496809,0.8442021754315937,0.6738521527402475,0.7829149232914924,0.7865876336587634,0.764786772368126,0.8117566248508731,0.814377165960724
65,0.4015854597091675,0.3904355764389038,0.3863832354545593,0.9005907054998377,0.9069235617654616,0.9090229450650678,0.8136015759836823,0.8186424918642492,0.820769409576941,0.8525198419178888,0.8470731213287421,0.8481118034358366,0.7584014690585357,0.7776847977684798,0.7814969781496978,0.8027112138955863,0.8108972805274128,0.8134428569700343
66,0.39848703145980835,0.38633257150650024,0.38229188323020935,0.9015645569612429,0.9076566392740902,0.909737911788296,0.8107715462887095,0.8173407717340772,0.8195722919572292,0.8630830334713829,0.8575881397663576,0.8583754757311923,0.7387336343508656,0.7610646211064621,0.7654346815434682,0.7960816975761883,0.8064484346905096,0.809245287655747
67,0.3968205451965332,0.385467529296875,0.3814414143562317,0.9023777297046137,0.9082699958351352,0.9103399889578133,0.8076306201077387,0.8186773593677359,0.820397489539749,0.8713904868808755,0.856137160670217,0.8561351833191225,0.7217912286512904,0.7660855416085541,0.7702231520223152,0.7895671962952486,0.8086119119180519,0.8109100253294667
68,0.39395302534103394,0.3855055570602417,0.38148126006126404,0.9037359716426294,0.9094696657042305,0.9115370687544158,0.8091851025377289,0.8217805671780567,0.8229776847977684,0.8691570628681649,0.8492708280769037,0.8490115797141493,0.7279568580278122,0.7824267782426778,0.7856810785681079,0.7923152335473261,0.8144796380090498,0.8161195687604882
69,0.3899308443069458,0.3810567259788513,0.3770003020763397,0.9059237415342096,0.9110750073322799,0.9131334249625174,0.8151284554546353,0.8232217573221757,0.8245467224546722,0.864847863017846,0.8561914032481173,0.8564280608597978,0.7469912774649442,0.7769409576940958,0.7798233379823338,0.8016107734113256,0.814643301079724,0.8163324897800273
70,0.3900696635246277,0.37752288579940796,0.3734625577926636,0.9059827034642323,0.9124651843682061,0.9145140341026121,0.8143657421128176,0.8244304974430497,0.826069270106927,0.8721459773673168,0.8634067593605166,0.8644547792875886,0.7367345990016445,0.7708042770804278,0.7734077173407717,0.7987418411834379,0.8144818608306928,0.8164006428737931
71,0.3909926414489746,0.3816290497779846,0.37741607427597046,0.9057248611741207,0.9128146620634863,0.9149315777250848,0.8109894643863717,0.8287889353788935,0.8306601580660158,0.8769608430128129,0.8472321099791335,0.8479696673189824,0.7234851786637844,0.802231520223152,0.8057880055788006,0.7928641935997452,0.8241179631066802,0.8263408820023838
72,0.38882362842559814,0.374230295419693,0.370046466588974,0.9068695768166312,0.913485459499987,0.9155629326828624,0.8208858515948699,0.8244072524407252,0.8261157601115761,0.8618450368273439,0.8694017998941239,0.8694793394959311,0.7642881632700499,0.7635053463505347,0.7674337517433751,0.8101402273574242,0.813019801980198,0.8152757713820054
73,0.38714104890823364,0.3812086880207062,0.37709301710128784,0.9082528722379604,0.9128617737179532,0.9149489217820261,0.8093710593144006,0.827928870292887,0.8299860529986053,0.8850785889432988,0.8459670892905314,0.8463959787223659,0.7110696582463114,0.80185960018596,0.8062993956299396,0.7885890685519472,0.8233230306574221,0.8258612890169281
74,0.3863435983657837,0.37438681721687317,0.37007877230644226,0.907953390921326,0.9137967961016693,0.915940426225377,0.8217851269445559,0.8273361227336122,0.829695490469549,0.8589439840278476,0.8623964177260796,0.8625546381738708,0.7700237676005184,0.7789632728963273,0.7843793584379358,0.8120569386076056,0.8185593199638487,0.8216116190453001
75,0.38213029503822327,0.3714613914489746,0.3668878674507141,0.9095709659020816,0.9149129895580121,0.9171643066667444,0.8180325773028132,0.827278010227801,0.8299395629939563,0.8763754401408451,0.870698507148311,0.8718432358797024,0.7405263739009664,0.7687122268712226,0.7735936773593677,0.8027440147909705,0.8165331292206269,0.8197852005123657
76,0.38022854924201965,0.37140601873397827,0.36674293875694275,0.9107837102231521,0.9157900039897977,0.9180705426924564,0.8175226489542837,0.831415620641562,0.8342398884239889,0.8795160220457237,0.861416005475424,0.8633997169429842,0.7358483987378184,0.7899116689911669,0.7941190144119015,0.801293439622346,0.8241157283342831,0.8273114738218628
77,0.37853294610977173,0.37183722853660583,0.3670819401741028,0.9114382319101381,0.9163340421384017,0.9186266707277879,0.8220873067066474,0.8331008833100884,0.8353905160390516,0.8726514201575301,0.8559717806041336,0.8577875864805218,0.7542435917551414,0.800976290097629,0.804091120409112,0.809138557399635,0.8275613622172054,0.830071868213613
78,0.3788297176361084,0.36641278862953186,0.36156782507896423,0.9114966907048165,0.9174489463670471,0.9197849956157613,0.8254432454106448,0.823930729893073,0.8267317526731752,0.8659231018023934,0.8856510308565103,0.8874310915104741,0.7701312738620317,0.743909809390981,0.7483960948396094,0.8152228573537621,0.8086160065693891,0.8120050441361917
79,0.37983494997024536,0.37466853857040405,0.37007561326026917,0.9122746777224653,0.917187060238813,0.9194337575249076,0.8135492756402434,0.8352161785216179,0.8372501162250117,0.894231542030468,0.8449009853630537,0.8464385491535137,0.7112207481273571,0.8211761971176197,0.8239888423988843,0.7922951435192978,0.8328696718219539,0.8350628393738442
80,0.37704703211784363,0.36550387740135193,0.3608364164829254,0.9133762123280111,0.9176802117164753,0.9199661126553746,0.8297217040614122,0.829370060437006,0.8324616457461645,0.8556220620495143,0.8764579292754855,0.8771060194584334,0.7933061371547451,0.7668293816829381,0.7732682473268248,0.8232865848694189,0.8179868334593784,0.8219205158931152
81,0.37344950437545776,0.36536985635757446,0.3606686294078827,0.9141608404552898,0.9178721621050916,0.9201794087858977,0.8224243533643649,0.8284402603440261,0.8308926080892608,0.8804543475354081,0.8813115638915127,0.8819015936041208,0.7461602831191925,0.7591120409112041,0.7641097164109717,0.8077636249541942,0.8156603184514518,0.8187909432834334
82,0.37668853998184204,0.3905666172504425,0.3863668143749237,0.9139020836756503,0.9179417201539466,0.9200600998400406,0.8147914087969178,0.8375174337517434,0.8384356113435611,0.8922211401657356,0.8218941207768024,0.8228198931287555,0.7160846800671768,0.8617852161785217,0.8626220362622036,0.7945079619400086,0.8413671023965141,0.8422509957898798
83,0.38624894618988037,0.36424845457077026,0.35953372716903687,0.9145660828068535,0.91940185103055,0.9216076493780476,0.8345667497661012,0.8231636448163645,0.8268014876801487,0.8347544720079774,0.893515242435393,0.8956937799043062,0.8342863618137759,0.7337749883774989,0.7397489539748954,0.8345203512662412,0.805804796487511,0.8102864417568427
84,0.37813276052474976,0.3605409264564514,0.3560449182987213,0.9144267621425887,0.9203734299897488,0.9225012662636668,0.8098301401068089,0.833507670850767,0.8363203161320316,0.8995331479913374,0.8784322000369267,0.8803796303599127,0.6975703584897985,0.7741515574151557,0.7784053928405393,0.785782083592446,0.8230017421818047,0.8262580653120644
85,0.37192463874816895,0.38162603974342346,0.3772592544555664,0.9154450405270412,0.9198944578554384,0.9219572332481989,0.822809342003568,0.841538819153882,0.8431775918177592,0.8873536528390826,0.8303579458584405,0.832398964313858,0.7394948949053655,0.8584611808461181,0.859390980939098,0.8067050828547158,0.8441757337478285,0.8456796477383199
86,0.38405758142471313,0.3602685332298279,0.3557361960411072,0.9147028343922258,0.9212479707901853,0.9233621634580783,0.8353047657235172,0.8267549976754998,0.830346350534635,0.8360869628529407,0.894992694166573,0.8975355954012699,0.8341410830820011,0.7403765690376569,0.7458391445839144,0.8351128894551664,0.8103755342967637,0.8146859805253336
