epoch,train_loss,val_loss,test_loss,train_auc,val_auc,test_auc,train_acc,val_acc,test_acc,train_precision,val_precision,test_precision,train_recall,val_recall,test_recall,train_f1,val_f1,test_f1
12,0.5957422256469727,0.5959670543670654,0.5909646153450012,0.7447873183104977,0.7547261812211072,0.7584085048719407,0.6896817233544278,0.6941190144119015,0.6973268247326825,0.773794844694968,0.7594928842209931,0.7618768509378084,0.5360756146743142,0.5681543468154346,0.5740818224081823,0.6333642293168554,0.6500359033004441,0.6547802110398219
13,0.5918046832084656,0.5807729363441467,0.576339066028595,0.7530472161689314,0.7701231796007652,0.7737063958985917,0.6914366904342671,0.7012203626220362,0.7043351929335193,0.7644409838171077,0.7518108037350554,0.7533796443086501,0.5534015562257748,0.6007670850767085,0.6075546257554626,0.6420233331872621,0.6678553432303578,0.6726545108283042
14,0.5743525624275208,0.5564928650856018,0.5524492859840393,0.7705695856201831,0.7873256243892919,0.7906960203172775,0.7002827124120338,0.70325430032543,0.7063110181311019,0.7632834372887312,0.7981247869076031,0.799777079744655,0.5806384128589112,0.5441422594142259,0.550418410041841,0.659549784892826,0.6471043538355218,0.6520715436407948
15,0.5608074069023132,0.5558108687400818,0.5534910559654236,0.7830214605115817,0.8032863972861595,0.8062292332218308,0.692901100050557,0.7397954439795444,0.7425267317526731,0.8087705916824021,0.7538760643795837,0.7544073541245032,0.5052707123887892,0.7120641562064156,0.7191771269177127,0.6219714582066598,0.7323738255194013,0.7363711011412455
16,0.5556586384773254,0.5487261414527893,0.5458756685256958,0.7987946227913366,0.810851766965988,0.813247051796695,0.732543307589942,0.6825778707577871,0.6855764760576476,0.7710363138235006,0.8614089173146827,0.8639285225874094,0.6615325162857458,0.43516968851696886,0.4405392840539284,0.7120992473254485,0.5782280357666826,0.5835244854288222
17,0.569848358631134,0.577704668045044,0.5772733092308044,0.8007914996602576,0.82073487032401,0.822681542279428,0.6467315190925309,0.7384588563458856,0.7390980939098094,0.8869198118267212,0.7043078209953995,0.7037235096058625,0.33634641423034234,0.8220362622036262,0.8259181775918177,0.48773078511177964,0.7586317855648872,0.7599401133568602
18,0.5676910877227783,0.5249708294868469,0.5231370329856873,0.8125214071060147,0.8215614687123998,0.8233505139404094,0.7441612477699715,0.747814969781497,0.750976290097629,0.7262769005407036,0.8026457730085732,0.8031502695417789,0.783679968387348,0.6572291957229196,0.6649232914923291,0.7538873065430853,0.7226950898448483,0.7275293758583855
19,0.5345224738121033,0.5397248268127441,0.5357174277305603,0.8150143064625582,0.818412461169175,0.8207107440432386,0.7313868888850148,0.6879707112970711,0.6892491864249186,0.8182250478523391,0.8666848047884641,0.8653026427962489,0.5949454623640917,0.44428172942817296,0.448279869827987,0.6889462749089441,0.58743257572265,0.5905951888771495
20,0.5554861426353455,0.5544113516807556,0.5535411238670349,0.8095866924651504,0.8268450561197682,0.8288405471728739,0.6660158179483157,0.7445025569502557,0.7450023245002324,0.8769080570471127,0.7215213866015205,0.7206405693950177,0.38624965859498034,0.796373779637378,0.8002092050209205,0.5362836856543489,0.7571019745201817,0.7583434298931601
21,0.5472491979598999,0.5190739631652832,0.5168906450271606,0.8221883113221624,0.8298750537898647,0.8321613448471201,0.7483917644392531,0.7537308228730822,0.7565899581589958,0.7352591516272311,0.7692193858675546,0.7708236217767855,0.7763027143878245,0.7249651324965133,0.7303114830311483,0.7552237034021912,0.7464369054029797,0.7500208882894281
22,0.5198055505752563,0.5262184739112854,0.5218068361282349,0.825181814132314,0.8328552632801799,0.8358624809020314,0.7500261501717195,0.699302649930265,0.7018712226871223,0.7899656626039135,0.8808973789426922,0.8813172338090011,0.6811567673738835,0.4609251510925151,0.46657368665736865,0.7315372889580248,0.6051884632992522,0.6101375484459305
23,0.5450336337089539,0.4993567168712616,0.4958411455154419,0.8261633295632819,0.8373134010410217,0.8401991502876394,0.6650075835497986,0.7520106927010692,0.756369130636913,0.894819171568014,0.8150225192503269,0.8172717335021,0.37397360576001115,0.651999070199907,0.6603905160390516,0.5274915779378857,0.7244527668367018,0.7305032012547891
24,0.5094189643859863,0.5338620543479919,0.5317003726959229,0.8324144728811855,0.8382222028243704,0.8408536497463366,0.7405844853936763,0.7516620176662018,0.7533821478382148,0.835961210744137,0.7447717664081752,0.744883517174758,0.5986384477258068,0.7657368665736867,0.7707345420734542,0.6976699298710182,0.7551088239676336,0.7575885665977403
25,0.5231421589851379,0.4951247572898865,0.4918288290500641,0.834352271378779,0.8453197395457466,0.8481379588726639,0.752166105890762,0.7591469084146908,0.7628428637842863,0.7619241634072142,0.7955828936553808,0.7983273091839697,0.7335384669025993,0.6975127847512784,0.7033705253370526,0.7474619176622108,0.7433270990995454,0.7478467184854738
26,0.4964361786842346,0.4830749034881592,0.47878149151802063,0.8422907394205368,0.852618050516977,0.8555988187086498,0.7542682891395431,0.7449907019990702,0.7479311947931194,0.8144364716915371,0.8486091357126319,0.8484482195360993,0.6585920747546242,0.5963737796373779,0.6036959553695955,0.7282702116550865,0.700476430999413,0.7054461496672552
27,0.4966660737991333,0.4796294867992401,0.47522613406181335,0.8470464615502211,0.85552231714742,0.8584894160673866,0.7280178750951576,0.7446652719665272,0.7470362622036262,0.859457305398547,0.8515178839795612,0.8513107004727116,0.5451874967312286,0.5926778242677824,0.5986285448628544,0.6671656438227577,0.6989021832983842,0.7029520547010414
28,0.48971495032310486,0.4777822196483612,0.4744034707546234,0.8523008921309501,0.8561712168947833,0.8588597075495575,0.7293965702597003,0.7683403068340307,0.771699209669921,0.866337529522581,0.81162941367023,0.8132218559905673,0.5424911234694886,0.698884239888424,0.7054160855416085,0.667193158935747,0.7510491606714629,0.7554924878947434
29,0.4781968891620636,0.48502790927886963,0.48208338022232056,0.8532903243169638,0.8572845306616819,0.8599106774853728,0.7624198787794262,0.7732450023245002,0.776534170153417,0.8237527153846705,0.7941986184803284,0.79552850577568,0.6676981456622676,0.7376336587633658,0.7443979544397954,0.7375612229832523,0.764871770150405,0.7691143800660463
30,0.4778887927532196,0.4702295958995819,0.4659877419471741,0.8564174184655009,0.8573690771982628,0.8603092209390462,0.77242231946212,0.7685727568572757,0.7726173872617387,0.8082467854829748,0.825318166460187,0.8269220047945587,0.7143122795395246,0.6813575081357508,0.6895629939562994,0.7583818809161341,0.7464602220637669,0.7520217000025351
31,0.4683716297149658,0.46792107820510864,0.4635069668292999,0.8572667365147879,0.8596911267633944,0.8624687670271532,0.765302208817838,0.7710599721059972,0.7750348675034867,0.8397987436363095,0.8293137531770687,0.8302629375314018,0.6556835945444931,0.6826127382612738,0.6914225941422594,0.7364075721432324,0.7488461048068341,0.7545087892854425
32,0.468153715133667,0.46725720167160034,0.4627794027328491,0.858037665158968,0.8615609710683472,0.864300778226684,0.7653457924373703,0.7745932124593212,0.7783821478382148,0.8390369765369765,0.8253373726246214,0.8260194914792836,0.6566685843459261,0.6966062296606229,0.7053231055323106,0.7367348735016935,0.755527543174083,0.7609148130501292
33,0.4675372838973999,0.46614423394203186,0.4622754156589508,0.8592457657450773,0.8642074388978475,0.8668802537649664,0.7703782477060488,0.7787424453742445,0.7824035332403533,0.8333225873469593,0.8068527853834541,0.808209447460551,0.6759586943509818,0.7329381682938169,0.7405392840539284,0.7464369365033529,0.7681214143899439,0.772895994565613
34,0.46607136726379395,0.46223703026771545,0.45866692066192627,0.8608509445791043,0.866813836655175,0.8694464236737219,0.7760266847974524,0.7799976754997675,0.7841585309158531,0.8132943744929525,0.8031916232475018,0.8041450003731994,0.7165495720088562,0.7417480241748025,0.751301720130172,0.7618629825515298,0.7712479909122769,0.7768257363633086
35,0.4650246798992157,0.45719850063323975,0.45359471440315247,0.8625101380081209,0.8690186575454618,0.8716250601657602,0.7761995664882644,0.7814388656438865,0.7851464435146444,0.816807809339079,0.8073359563396371,0.8081541398713826,0.7121098539658188,0.7393072989307299,0.747814969781497,0.7608740533081244,0.771825517199539,0.7768146037571836
36,0.462004154920578,0.45134562253952026,0.4473966956138611,0.8634769901503935,0.8710383267510317,0.8736210931699894,0.7747061011256197,0.7813458856345885,0.7849837284983728,0.8151199725358051,0.8210051717278876,0.8214304441298307,0.7105815217075481,0.7195722919572292,0.7282891678289167,0.7592693494030516,0.7669495199752245,0.7720608166383283
37,0.45641401410102844,0.44962555170059204,0.44579073786735535,0.8667789466274245,0.8728135797822297,0.8753099336344917,0.7753540442693352,0.7830660158066016,0.7871106462110646,0.8288996477345688,0.8157983454785923,0.8170709793351303,0.6939529180686065,0.7312412831241283,0.7398651789865179,0.7554471683581079,0.7712089824836665,0.7765538273863983
38,0.4500594735145569,0.44518402218818665,0.4412997364997864,0.8704590668522081,0.8746071013752267,0.8770297701370774,0.7809051446104496,0.7829962807996281,0.7876452812645282,0.8256774419576085,0.8227512526179052,0.8244408903804306,0.7121679654585288,0.7214086471408647,0.7309390980939098,0.7647335956244599,0.7687544122564745,0.7748795603799855
39,0.447128027677536,0.4397532343864441,0.4357909858226776,0.8719204112867507,0.8766300079687889,0.8789722585864402,0.7803952162619201,0.7795095304509531,0.7833565783356579,0.8312150988986097,0.8431551610970006,0.8436513306269734,0.7036778763736105,0.6867735936773594,0.6956299395629939,0.7621478305338106,0.7569721115537849,0.7625235692809458
40,0.44666287302970886,0.4456302225589752,0.44248977303504944,0.8726640779040984,0.8779880656202849,0.8802563401797483,0.7713036732274542,0.7911436541143654,0.7949209669920967,0.8514417340705417,0.8098406886997823,0.8105343025674915,0.6572903773179222,0.7609716410971641,0.7697814969781497,0.7418738614059454,0.7846459901251138,0.7896324379746533
41,0.4454502463340759,0.4346054494380951,0.4307452440261841,0.8762269502193711,0.8798921252502538,0.882151525967942,0.7880848195347594,0.7797303579730358,0.7842282659228266,0.8192628704645861,0.8464217859404687,0.8481337015630783,0.7392566377852547,0.6834728033472803,0.6924453742445374,0.7772062035489872,0.7562694513747782,0.7624227378012106
42,0.44099509716033936,0.4318985342979431,0.4280043840408325,0.8768526598699439,0.8817249247914488,0.883922974264508,0.7729932648779949,0.780253370525337,0.784437470943747,0.8547506494291065,0.8502658260945353,0.8516943063259851,0.6577610804088725,0.6803114830311483,0.6888191538819154,0.7434279014932333,0.7558528428093646,0.7616465115083598
43,0.43876391649246216,0.4375484883785248,0.43450942635536194,0.8788773687476786,0.8827516436302318,0.8848680270666492,0.7729278894486963,0.7957112970711298,0.7998256624825663,0.8625043898410395,0.8111684563265905,0.8128653552283698,0.649375592010832,0.7708740120874013,0.7789865178986518,0.7409176726831508,0.7905080867191876,0.7955654207271475
44,0.4409373998641968,0.42470189929008484,0.4208150804042816,0.8793636600051812,0.8865114122587074,0.8886758837261425,0.7911560119244783,0.7871803812180381,0.7909576940957694,0.8148419286526704,0.8566850477812744,0.857301895409911,0.7535404426933514,0.6897489539748954,0.6981171548117154,0.782993176740535,0.7642067038386752,0.7695638804899297
45,0.43289437890052795,0.4215010702610016,0.4181085526943207,0.8835910386351145,0.888655302551374,0.8907570500654771,0.7786489659059872,0.7991748024174803,0.803626220362622,0.8685556610263289,0.8323563589412524,0.834254567787502,0.6566773010698326,0.749256159925616,0.757810320781032,0.7478998965873837,0.7886231573796563,0.7941971789812176
46,0.4274587035179138,0.4186580777168274,0.4152252972126007,0.885273235631724,0.8908634467421443,0.8929788024706488,0.7937172759656678,0.8039051603905161,0.8079846582984658,0.8413330857152505,0.8297518159806295,0.8318431136824705,0.7239675040532766,0.7647140864714086,0.7720362622036262,0.7782502838420104,0.7959065176368123,0.8008246229520055
47,0.422202467918396,0.4163956642150879,0.4122585952281952,0.8885378310222259,0.892927733708452,0.8950097264827254,0.8009143843377905,0.794188749418875,0.7971408647140865,0.8362210859508157,0.8712743487444262,0.8715340347613788,0.7484091978870662,0.6903765690376569,0.697024639702464,0.7898821050888467,0.770348083207968,0.7745718492496061
48,0.42512112855911255,0.43215474486351013,0.42924362421035767,0.8894795061398518,0.8939742326825812,0.8960345738880925,0.7829797249001935,0.8107159460715946,0.8129707112970711,0.8785683189253063,0.7985571339229875,0.7989741084513923,0.6567296014132715,0.8310785681078569,0.8363784286378428,0.7516219676437823,0.8144933479132495,0.8172485065982238
49,0.4289819896221161,0.411540150642395,0.40725788474082947,0.891122431065974,0.896876492797075,0.8989020486292797,0.8082349796319218,0.7958972570897257,0.7991748024174803,0.808575683710215,0.878257510474549,0.8792468397324454,0.8076829204511776,0.6870292887029289,0.6936076243607624,0.8081290555155011,0.7709623987583635,0.7754720168405733
50,0.41937410831451416,0.40256839990615845,0.39898383617401123,0.8929364552550473,0.8992084655251003,0.9011899050229306,0.7879860299971525,0.8132728963272896,0.8170502092050209,0.8809185242121444,0.8453692788683307,0.8468757152666514,0.6660012900751382,0.7668061366806137,0.7740585774058577,0.7585304269267298,0.804173472124034,0.808831566291398
51,0.4077056050300598,0.4119594693183899,0.4088706970214844,0.8958030154303496,0.9010417216452576,0.903033041349736,0.8064553151676808,0.819560669456067,0.8215713621571362,0.8537709426937461,0.8162307639224347,0.8161768066919596,0.7395820621444303,0.8248256624825663,0.8301022780102278,0.7925847850151253,0.8205057056640421,0.8230806462765344
52,0.4116482436656952,0.40474915504455566,0.4002249538898468,0.8981711041993026,0.9035593926019294,0.9055487025484779,0.8156064224821743,0.7931775918177592,0.796420269642027,0.8245343563451231,0.8980590184629951,0.8981516173348321,0.8018514321577378,0.6614365411436541,0.6686657368665737,0.8130347168210422,0.7617963991700689,0.766602707600469
53,0.4133269488811493,0.40381625294685364,0.40052446722984314,0.9004443685768366,0.9043663853816061,0.9063712803403474,0.7821835974500677,0.8222105997210599,0.8249651324965133,0.900549364436489,0.8231646189354906,0.8236410778775812,0.6344293160858423,0.8207345420734542,0.8270106927010693,0.7444206549977158,0.8219477843865306,0.8253224459497077
54,0.4079969823360443,0.3866569697856903,0.38272348046302795,0.9003461740063878,0.9071332190427035,0.9090997964900587,0.817181243934613,0.8170966992096699,0.8211645746164574,0.8257955149134797,0.8653222998848451,0.8673526361968573,0.8039608793431077,0.7510925151092515,0.7582984658298466,0.8147319325355696,0.8041711775612549,0.809167689846337
55,0.39340364933013916,0.3887830078601837,0.38445475697517395,0.9037418192502493,0.9083527817059778,0.9104002146947752,0.8120267545312436,0.807391910739191,0.8105299860529986,0.867846132767007,0.8886668234187632,0.8898389167736664,0.7361534840745454,0.7028358902835891,0.7088098558809856,0.7965936494860919,0.7849021338455947,0.7890746299554912
56,0.39820200204849243,0.39615127444267273,0.3926606774330139,0.9045268308508048,0.9099433036994675,0.9119925095114312,0.7980727323442758,0.8295327754532775,0.8312296606229661,0.8899278196517555,0.8238936233407206,0.8240363843092666,0.6802880005578703,0.8382380288238028,0.8423291492329149,0.771113383625055,0.831003929069352,0.833082361055233
57,0.3987295627593994,0.3784303069114685,0.37418627738952637,0.906428857557991,0.9113057031737479,0.9133707298520078,0.8248766583567232,0.8204323570432357,0.825139470013947,0.8295076459719034,0.8702659145850121,0.8728508596561375,0.817849526100777,0.7531380753138075,0.7611576011157601,0.8236373345818184,0.8074766355140187,0.8131868131868132
58,0.3863375186920166,0.3787927031517029,0.3741682767868042,0.9074056530869901,0.9124570010683408,0.914540776932053,0.813251454240105,0.8138540213854022,0.8172245467224547,0.8717462441079821,0.888367945694069,0.8890250855188141,0.7345757570474712,0.7179218967921897,0.7249418874941888,0.7973042226381594,0.7941017663846964,0.7986427656850192
59,0.38719987869262695,0.38635769486427307,0.3825652599334717,0.9089603526545814,0.9123468001973718,0.9144186299021722,0.8054064027242668,0.8298814504881451,0.83290330079033,0.8880234193593639,0.8323614136162439,0.8339201193779291,0.6989476008670235,0.8261506276150627,0.8313807531380754,0.7822220198909687,0.8292443915584643,0.832648500157143
60,0.39234820008277893,0.3749989867210388,0.3705942630767822,0.9085607327232421,0.914415612158379,0.9164373248925122,0.8268785992805797,0.8192003719200371,0.8226522547652255,0.8327245733011159,0.8892290249433107,0.8903073419002896,0.8180935943701586,0.7292422129242213,0.7359832635983263,0.8253442476384502,0.8013282247765007,0.805823142409936
61,0.3847000002861023,0.3716578185558319,0.36777740716934204,0.9105309458925496,0.9151635552296284,0.9171219020982316,0.8090659739776735,0.8303812180381218,0.8350999535099953,0.8918354416391003,0.8646228835300154,0.8670434871168143,0.7034483359774063,0.7834263133426314,0.7915853091585309,0.786518569535047,0.8220243902439024,0.8275979391464956
62,0.3770067095756531,0.3717973828315735,0.36809518933296204,0.912399070489021,0.916100780269132,0.9180253492099617,0.8270921590162886,0.8349372384937238,0.8387610413761042,0.8646121457489878,0.8547616702777231,0.8565207818577685,0.7756402433709315,0.8069967456996746,0.8138540213854022,0.8177131514620564,0.8301927399684347,0.8346424782769348
63,0.37406834959983826,0.36753445863723755,0.3633410334587097,0.9145656766742717,0.9170993033307463,0.9190119596131323,0.832367229767031,0.8287424453742446,0.8326592282659229,0.8596532046344185,0.8818066466888043,0.8828517924023542,0.7944335001133174,0.7592515109251511,0.7671083217108322,0.8257575643176522,0.8159528359625785,0.8209203980099502
64,0.3723392188549042,0.3653933107852936,0.3610595166683197,0.9147501429937974,0.9178456691783373,0.9198080817610268,0.824998692491414,0.831555090655509,0.8346931659693166,0.8806625396901024,0.8788345595070516,0.8788381087694372,0.751884265151119,0.7691538819153881,0.7764295676429568,0.8111942696373853,0.820344361666522,0.8244659187678182
65,0.37070658802986145,0.37030914425849915,0.3661552667617798,0.9152996059239007,0.9179427381359173,0.9200271432140694,0.8245614035087719,0.8375058112505811,0.8410274291027429,0.8796787263259507,0.8477974465231034,0.8500930654321577,0.7519772435394548,0.8227103672710367,0.8280799628079962,0.810830709463164,0.835065532577536,0.8389421378611968
66,0.3728386461734772,0.36524373292922974,0.360571026802063,0.9157339930676534,0.9193934029689196,0.9214661185449731,0.8345304300831575,0.827417480241748,0.8312761506276151,0.8516766141496582,0.8926271777003484,0.8938728131995689,0.8101526588913489,0.744374709437471,0.751813110181311,0.8303958591441913,0.8117878192534381,0.8167114882012045
67,0.3709266185760498,0.3611333966255188,0.35677313804626465,0.9165083602571269,0.9203463891682395,0.9224211842048102,0.821519266865408,0.8394583914458391,0.8432705718270572,0.890023826643545,0.8717700669534889,0.872437012937883,0.7336982735075516,0.796001859600186,0.8041143654114365,0.8043358465444144,0.8321648582641766,0.8368835504590485
68,0.36565157771110535,0.3604758381843567,0.35617896914482117,0.9179631677439262,0.9212556045743052,0.923328191281622,0.8340916883131977,0.8416550441655044,0.8459902370990237,0.8693117580553985,0.8629852810431691,0.8648966683827315,0.7864083029700784,0.8122733612273362,0.8200836820083682,0.825784503668899,0.8368617683686177,0.8418942620897019
69,0.36305075883865356,0.36203593015670776,0.3571326434612274,0.9197711056766351,0.9221623301391177,0.9242249842277633,0.8394640958142292,0.8254300325430033,0.8291492329149233,0.8624136091223804,0.9006868918145392,0.9016337644656228,0.807802049011233,0.7315202231520224,0.7389121338912134,0.8342150034956747,0.8073370959466393,0.8122029740916756
70,0.36707741022109985,0.3648979663848877,0.3603091239929199,0.9198321486198261,0.9216801841056057,0.9238957291982085,0.8223153943155338,0.8430032543003254,0.8459786145978615,0.8991407661142334,0.8475270843146491,0.8486367469315094,0.7260769512386465,0.8364946536494654,0.8421664342166434,0.803394375072337,0.841974730931212,0.8453892103789434
71,0.36882203817367554,0.35617685317993164,0.3511398136615753,0.918716545308615,0.9236267890600871,0.9257505650232203,0.8387711162636635,0.832531380753138,0.8362622036262204,0.8494705196490713,0.8956714147420827,0.896828880232622,0.8234630962965546,0.7527429102742911,0.7599488609948861,0.8362646522916221,0.8180107357120303,0.8227344792007449
72,0.3595130145549774,0.35211363434791565,0.34744495153427124,0.9218117612259078,0.9242498923662376,0.926346699371769,0.8283125003631968,0.8415620641562064,0.8454788470478847,0.8929242068073386,0.8767692307692307,0.8781133131503295,0.7460934549025761,0.7948396094839609,0.80232450023245,0.8129319433056109,0.8337966349670812,0.8385098448868537
73,0.35673046112060547,0.35446658730506897,0.35013243556022644,0.9219356537739564,0.9247147027179254,0.9267688901035511,0.8370844301877582,0.8467224546722455,0.8502440725244073,0.8745931599204402,0.8581616481774961,0.8595118226718522,0.7870184736435325,0.8307531380753138,0.8373547187354718,0.8284980194839953,0.8442349939763305,0.8482886107546126
74,0.35780495405197144,0.3545098602771759,0.34963616728782654,0.92243941568477,0.9251034586315684,0.9271017566997155,0.8429551437387772,0.8321245932124594,0.8353207810320781,0.8594757407514565,0.9006730229949523,0.9022166457549142,0.8199764067339598,0.7465829846582984,0.7521617852161785,0.8392615778086734,0.8164209456024403,0.820384103441719
75,0.357840895652771,0.36190494894981384,0.35776206851005554,0.9234031185593501,0.925246008527274,0.9272558158974203,0.8276006345775004,0.8477452347745235,0.8512436076243608,0.8976195514176893,0.841505729808702,0.8439911671637034,0.7395530063980753,0.8568805206880521,0.8617852161785217,0.8109557354641993,0.8491235344251722,0.8527953810942298
76,0.3657572269439697,0.376472532749176,0.37110549211502075,0.9232553678991857,0.9257958047039412,0.927741655897887,0.8452941313203512,0.80325430032543,0.8064853556485355,0.8404265985270147,0.9284119269670301,0.9299830420036524,0.8524432977109883,0.6571827057182705,0.6628777312877732,0.8463922983384132,0.7695993031358885,0.7740350686716247
77,0.3842182159423828,0.4048554003238678,0.40149974822998047,0.923608161022001,0.924823493327247,0.92675956697727,0.7950785376823974,0.8386448163644816,0.8408995815899581,0.9295430321281744,0.7978938758818117,0.7997302213411269,0.6385581376428816,0.9070432357043235,0.9095769409576941,0.7570522602713773,0.8489747076420996,0.8511239926480983
78,0.4006458818912506,0.3489013910293579,0.3445907235145569,0.9230828196986351,0.9263525733006456,0.928115081564995,0.8392156691828943,0.8375755462575546,0.8408647140864715,0.8038429806914034,0.8943866605110936,0.8949367088607595,0.8974244986430966,0.7655509065550906,0.7724081822408182,0.8480599232014322,0.824969001665769,0.8291703056768559
79,0.3503269851207733,0.37422484159469604,0.36965832114219666,0.9255371814323655,0.9241691181444802,0.9258546277438775,0.8352568237420315,0.8040213854021385,0.807019990701999,0.8937832322005091,0.9225575084001034,0.9229537594466505,0.7609438468645944,0.6637610413761041,0.6699674569967456,0.8220314510813271,0.7720488833612719,0.7763710807025105
80,0.3825932741165161,0.37320494651794434,0.36982688307762146,0.9218216610078245,0.9258618206186089,0.9276064990692273,0.7942736935083652,0.8471408647140865,0.8506508600650861,0.9237437764110288,0.8247368878837957,0.8279918246651592,0.6415043903232742,0.8816364481636448,0.8851929335192934,0.757177935991879,0.8522380010785547,0.8556374421426325
81,0.37350648641586304,0.3602134585380554,0.3566649556159973,0.9244414891706254,0.9258550840526748,0.9275893044135677,0.846459266749185,0.8491864249186425,0.852742910274291,0.82702312812482,0.8419998178672252,0.8449961351339063,0.8761760313337169,0.8596931659693166,0.8639702463970247,0.8508903238913806,0.8507545086492455,0.85437785899823
82,0.3626169264316559,0.3656940162181854,0.3614209294319153,0.9244923489766167,0.9262028486312681,0.9278429459144666,0.8476011575809348,0.8126104137610414,0.8152254765225476,0.8414237727351859,0.9190477674259184,0.9198972008917513,0.8566476642085505,0.6856113435611344,0.6905857740585774,0.8489674743254353,0.7853500725573469,0.7889160337776834
83,0.37002938985824585,0.35233110189437866,0.3484254777431488,0.9243442504024124,0.9268721026147438,0.9284597954396568,0.8078223880336814,0.8280683403068341,0.83104370060437,0.9174922564017686,0.9056419394705831,0.9068883746178681,0.6764787922107355,0.7324500232450023,0.7378428637842864,0.7787645252573906,0.8098903782144372,0.8136783686443393
84,0.35727569460868835,0.36126062273979187,0.3581816554069519,0.9249145647937931,0.9260727798213064,0.9276703285380115,0.8232800450945184,0.8481287773128777,0.8516620176662018,0.9050633833069994,0.8377269139700079,0.8409700466541955,0.722328759958857,0.8635285913528591,0.8673407717340772,0.8034367304199442,0.8504320952326446,0.8539518703727014
85,0.36096906661987305,0.3555086851119995,0.3527354300022125,0.9250464723913309,0.9273131641062582,0.928752167804494,0.8479149596415683,0.8502556950255695,0.8526731752673176,0.8427179186284471,0.8448686258353932,0.8462978179494203,0.8554970566528942,0.8580660158066016,0.8618781961878196,0.8490594058692151,0.8514161823046407,0.8540169522756588
86,0.35754019021987915,0.34955209493637085,0.34628865122795105,0.9259396767864372,0.9273951716315441,0.9287373073750093,0.848947891424487,0.8338331008833101,0.8368781961878197,0.8460820250363096,0.9028584252012679,0.903364969801553,0.8530883352800683,0.7481636448163644,0.7544630404463041,0.8495707353490108,0.81826386505485,0.8222270073085156
