TP53BP1	GO:0000077
CPX-1099	GO:0000077
CPX-155	GO:0000077
CPX-1879	GO:0000077
CPX-4442	GO:0000077
CPX-478	GO:0000077
CPX-5226	GO:0000077
CPX-5824	GO:0000077
CPX-6441	GO:0000077
CPX-7905	GO:0000077
CPX-7931	GO:0000077
CPX-8304	GO:0000077
ADAM17	GO:0000079
AKT1	GO:0000079
CCNO	GO:0000079
CDC6	GO:0000079
CDK7	GO:0000079
CDKN1B	GO:0000079
CDKN2A	GO:0000079
CDKN3	GO:0000079
EGFR	GO:0000079
GTPBP4	GO:0000079
LATS1	GO:0000079
LATS2	GO:0000079
MYOCD	GO:0000079
NR2F2	GO:0000079
PKMYT1	GO:0000079
PLK1	GO:0000079
CPX-107	GO:0000079
CPX-109	GO:0000079
CPX-1875	GO:0000079
CPX-1876	GO:0000079
CPX-2004	GO:0000079
CPX-2006	GO:0000079
CPX-2007	GO:0000079
CPX-2010	GO:0000079
CPX-2011	GO:0000079
CPX-2012	GO:0000079
CPX-2013	GO:0000079
CPX-2014	GO:0000079
CPX-2015	GO:0000079
CPX-2016	GO:0000079
CPX-2201	GO:0000079
CPX-222	GO:0000079
CPX-2395	GO:0000079
CPX-241	GO:0000079
CPX-2882	GO:0000079
CPX-2883	GO:0000079
CPX-2884	GO:0000079
CPX-2885	GO:0000079
CPX-2886	GO:0000079
CPX-2892	GO:0000079
CPX-3153	GO:0000079
CPX-3285	GO:0000079
CPX-3288	GO:0000079
CPX-3301	GO:0000079
CPX-359	GO:0000079
CPX-364	GO:0000079
CPX-379	GO:0000079
CPX-4001	GO:0000079
CPX-439	GO:0000079
CPX-441	GO:0000079
CPX-497	GO:0000079
CPX-509	GO:0000079
CPX-578	GO:0000079
CPX-5850	GO:0000079
CPX-6469	GO:0000079
CPX-6525	GO:0000079
CPX-6586	GO:0000079
CPX-69	GO:0000079
CPX-7006	GO:0000079
CPX-7062	GO:0000079
CPX-7065	GO:0000079
CPX-7095	GO:0000079
CPX-71	GO:0000079
CPX-7846	GO:0000079
CPX-8304	GO:0000079
BRD4	GO:0000082
CAMK2A	GO:0000082
CDC7	GO:0000082
CDK14	GO:0000082
CDK15	GO:0000082
CDK16	GO:0000082
CDK17	GO:0000082
CDK18	GO:0000082
CDK2	GO:0000082
CDK3	GO:0000082
CDK4	GO:0000082
CDK5	GO:0000082
CDK6	GO:0000082
CDKN1B	GO:0000082
CDKN3	GO:0000082
DBF4	GO:0000082
GFI1	GO:0000082
KLF11	GO:0000082
LATS1	GO:0000082
LATS2	GO:0000082
PHF8	GO:0000082
PIM2	GO:0000082
PLK2	GO:0000082
PLK3	GO:0000082
RPS6KB1	GO:0000082
CPX-1123	GO:0000082
CPX-155	GO:0000082
CPX-175	GO:0000082
CPX-2006	GO:0000082
CPX-2010	GO:0000082
CPX-2011	GO:0000082
CPX-2012	GO:0000082
CPX-2013	GO:0000082
CPX-2014	GO:0000082
CPX-2015	GO:0000082
CPX-2016	GO:0000082
CPX-2108	GO:0000082
CPX-2201	GO:0000082
CPX-2214	GO:0000082
CPX-2217	GO:0000082
CPX-2218	GO:0000082
CPX-2219	GO:0000082
CPX-2220	GO:0000082
CPX-2221	GO:0000082
CPX-2222	GO:0000082
CPX-2223	GO:0000082
CPX-2226	GO:0000082
CPX-2228	GO:0000082
CPX-2229	GO:0000082
CPX-2239	GO:0000082
CPX-2241	GO:0000082
CPX-2250	GO:0000082
CPX-2319	GO:0000082
CPX-2343	GO:0000082
CPX-2349	GO:0000082
CPX-2365	GO:0000082
CPX-2399	GO:0000082
CPX-2403	GO:0000082
CPX-2404	GO:0000082
CPX-2405	GO:0000082
CPX-2406	GO:0000082
CPX-2407	GO:0000082
CPX-2411	GO:0000082
CPX-2412	GO:0000082
CPX-2413	GO:0000082
CPX-2414	GO:0000082
CPX-2415	GO:0000082
CPX-2416	GO:0000082
CPX-2438	GO:0000082
CPX-2489	GO:0000082
CPX-2491	GO:0000082
CPX-2492	GO:0000082
CPX-2494	GO:0000082
CPX-2496	GO:0000082
CPX-2497	GO:0000082
CPX-2500	GO:0000082
CPX-2512	GO:0000082
CPX-2516	GO:0000082
CPX-2538	GO:0000082
CPX-2553	GO:0000082
CPX-2554	GO:0000082
CPX-2555	GO:0000082
CPX-2557	GO:0000082
CPX-2658	GO:0000082
CPX-2666	GO:0000082
CPX-2683	GO:0000082
CPX-2748	GO:0000082
CPX-2757	GO:0000082
CPX-2758	GO:0000082
CPX-2759	GO:0000082
CPX-2762	GO:0000082
CPX-2765	GO:0000082
CPX-2766	GO:0000082
CPX-2769	GO:0000082
CPX-2770	GO:0000082
CPX-2773	GO:0000082
CPX-2777	GO:0000082
CPX-2778	GO:0000082
CPX-2782	GO:0000082
CPX-2783	GO:0000082
CPX-2784	GO:0000082
CPX-2785	GO:0000082
CPX-2786	GO:0000082
CPX-2787	GO:0000082
CPX-2795	GO:0000082
CPX-2797	GO:0000082
CPX-2799	GO:0000082
CPX-2804	GO:0000082
CPX-2809	GO:0000082
CPX-2816	GO:0000082
CPX-2817	GO:0000082
CPX-2818	GO:0000082
CPX-2819	GO:0000082
CPX-2832	GO:0000082
CPX-2859	GO:0000082
CPX-2873	GO:0000082
CPX-3142	GO:0000082
CPX-3291	GO:0000082
CPX-3292	GO:0000082
CPX-3295	GO:0000082
CPX-330	GO:0000082
CPX-364	GO:0000082
CPX-379	GO:0000082
CPX-477	GO:0000082
CPX-514	GO:0000082
CPX-5634	GO:0000082
CPX-5635	GO:0000082
CPX-5636	GO:0000082
CPX-6402	GO:0000082
CPX-648	GO:0000082
CPX-7461	GO:0000082
CPX-7728	GO:0000082
CPX-7747	GO:0000082
CPX-7761	GO:0000082
CPX-7762	GO:0000082
CPX-7763	GO:0000082
CPX-7784	GO:0000082
CPX-7785	GO:0000082
CPX-7786	GO:0000082
CPX-7821	GO:0000082
CPX-7822	GO:0000082
CPX-7846	GO:0000082
CPX-7847	GO:0000082
CPX-7881	GO:0000082
CPX-7882	GO:0000082
CPX-7904	GO:0000082
CPX-7905	GO:0000082
CPX-7906	GO:0000082
CPX-7921	GO:0000082
CPX-7922	GO:0000082
CPX-7923	GO:0000082
CPX-7924	GO:0000082
CPX-7925	GO:0000082
CPX-7926	GO:0000082
CPX-7927	GO:0000082
CPX-7928	GO:0000082
CPX-7929	GO:0000082
CPX-7930	GO:0000082
CPX-7962	GO:0000082
CPX-7963	GO:0000082
CPX-7965	GO:0000082
CPX-7966	GO:0000082
CPX-7967	GO:0000082
CPX-7968	GO:0000082
CPX-7971	GO:0000082
CPX-7972	GO:0000082
CPX-7973	GO:0000082
CPX-7975	GO:0000082
CPX-7976	GO:0000082
CPX-7977	GO:0000082
CPX-7979	GO:0000082
CPX-7981	GO:0000082
CPX-7982	GO:0000082
CPX-7983	GO:0000082
CPX-8002	GO:0000082
CPX-8003	GO:0000082
CPX-8005	GO:0000082
CPX-8006	GO:0000082
CPX-8007	GO:0000082
CPX-8025	GO:0000082
CPX-8041	GO:0000082
CPX-8061	GO:0000082
CPX-8063	GO:0000082
CPX-8064	GO:0000082
CPX-8083	GO:0000082
CPX-8084	GO:0000082
CPX-8085	GO:0000082
CPX-8087	GO:0000082
CPX-8088	GO:0000082
CPX-8089	GO:0000082
CPX-8090	GO:0000082
CPX-8091	GO:0000082
CPX-8097	GO:0000082
CPX-8102	GO:0000082
CPX-8103	GO:0000082
CPX-8106	GO:0000082
CPX-8107	GO:0000082
CPX-8108	GO:0000082
CPX-8109	GO:0000082
CPX-8110	GO:0000082
CPX-8122	GO:0000082
CPX-8123	GO:0000082
CPX-8125	GO:0000082
CPX-8126	GO:0000082
CPX-8130	GO:0000082
CPX-8131	GO:0000082
CPX-8135	GO:0000082
CPX-8147	GO:0000082
CPX-8150	GO:0000082
CPX-8151	GO:0000082
CPX-8201	GO:0000082
CPX-8202	GO:0000082
CPX-8221	GO:0000082
CPX-8222	GO:0000082
CPX-8241	GO:0000082
CPX-8242	GO:0000082
CPX-8261	GO:0000082
CPX-8262	GO:0000082
CPX-8263	GO:0000082
CPX-91	GO:0000082
BRD4	GO:0000083
CDK14	GO:0000083
CDK15	GO:0000083
CDK16	GO:0000083
CDK17	GO:0000083
CDK18	GO:0000083
CDK5	GO:0000083
ESRRB	GO:0000083
GFI1	GO:0000083
KLF11	GO:0000083
ZPR1	GO:0000083
CPX-155	GO:0000083
CPX-175	GO:0000083
CPX-2201	GO:0000083
CPX-2555	GO:0000083
CPX-2557	GO:0000083
CPX-3142	GO:0000083
CPX-364	GO:0000083
CPX-379	GO:0000083
CPX-469	GO:0000083
CPX-7461	GO:0000083
CPX-7728	GO:0000083
AURKA	GO:0000086
BRSK1	GO:0000086
BRSK2	GO:0000086
CDK1	GO:0000086
CDK14	GO:0000086
CDK2	GO:0000086
CHEK2	GO:0000086
DNM2	GO:0000086
LATS1	GO:0000086
MASTL	GO:0000086
MELK	GO:0000086
PKMYT1	GO:0000086
PLCB1	GO:0000086
PLK1	GO:0000086
PLK3	GO:0000086
UBE2A	GO:0000086
USH1C	GO:0000086
WEE1	GO:0000086
CPX-2004	GO:0000086
CPX-2006	GO:0000086
CPX-2007	GO:0000086
CPX-2015	GO:0000086
CPX-2016	GO:0000086
CPX-2491	GO:0000086
CPX-2492	GO:0000086
CPX-2494	GO:0000086
CPX-2496	GO:0000086
CPX-2497	GO:0000086
CPX-2500	GO:0000086
CPX-2683	GO:0000086
CPX-364	GO:0000086
CPX-379	GO:0000086
CPX-6402	GO:0000086
CPX-903	GO:0000086
CPX-915	GO:0000086
CPX-930	GO:0000086
CBS	GO:0000096
CPS1	GO:0000096
CTH	GO:0000096
MMUT	GO:0000096
MPST	GO:0000096
MTHFD1	GO:0000096
MTHFR	GO:0000096
MTR	GO:0000096
SMS	GO:0000096
TST	GO:0000096
CPX-2865	GO:0000096
CTH	GO:0000097
GGT1	GO:0000097
MTHFD1	GO:0000097
MTHFR	GO:0000097
MTR	GO:0000097
CBS	GO:0000098
MPST	GO:0000098
TST	GO:0000098
CPX-3168	GO:0000098
CPX-3169	GO:0000098
SLC1A1	GO:0000099
SLC1A4	GO:0000099
CPX-8184	GO:0000099
SLC1A1	GO:0000101
SLC1A4	GO:0000101
CPX-8184	GO:0000101
CPX-8185	GO:0000101
CPX-8187	GO:0000101
ACVR2B	GO:0000122
AEBP1	GO:0000122
AKR1B1	GO:0000122
ATN1	GO:0000122
ATXN1	GO:0000122
AURKB	GO:0000122
BAG3	GO:0000122
BCL11A	GO:0000122
BCL6	GO:0000122
BMP2	GO:0000122
BMP4	GO:0000122
C1QBP	GO:0000122
CALR	GO:0000122
CAV1	GO:0000122
CBFB	GO:0000122
CBX1	GO:0000122
